x	y	class	name	color
217.0628072091753	48.97815401419989		no label	0
579.57099352874	85.47354396650172		no label	0
515.9154607768469	210.64242193450116		no label	0
471.5804195804196	218.2027972027972		no label	0
438.486449399657	314.9186963979417		no label	0
229.03904555314534	313.7603036876356		no label	0
625.7362908194701	395.79728897104127		no label	0
192.54545454545453	557.3181818181819		no label	0
1084.6443804034582	692.4276657060519		no label	0
270.7572231139647	714.6095505617977		no label	0
865.4791053560918	734.4108298999412		no label	0
225.29574861367837	729.1940850277265		no label	0
154.16310160427807	764.49064171123		no label	0
745.5536417322835	763.761811023622		no label	0
72.66830065359477	791.4003267973857		no label	0
89.30463576158941	791.7350993377484		no label	0
285.5015673981191	880.0914315569488		no label	0
805.2993874425728	867.9923430321593		no label	0
177.17391304347825	877.0		no label	0
90.40935005701255	896.711136450019		no label	0
921.9691663494481	937.5645222687476		no label	0
274.7820324005891	990.081001472754		no label	0
230.8048780487805	1037.0243902439024		no label	0
